series,timestamp,value,label
series_a,2019-01-16T06:01:37.000Z,17.0625,
series_b,2019-01-16T06:01:37.000Z,12.0625,
series_c,2019-01-16T06:01:37.000Z,104.25,
series_a,2019-01-16T06:06:37.000Z,16.875,
series_b,2019-01-16T06:06:37.000Z,14.0625,
series_c,2019-01-16T06:06:37.000Z,30.75,
series_a,2019-01-16T06:11:37.000Z,17,
series_b,2019-01-16T06:11:37.000Z,15.5625,
series_c,2019-01-16T06:11:37.000Z,32.75,
series_a,2019-01-16T06:16:37.000Z,16.5,
series_b,2019-01-16T06:16:37.000Z,18,
series_c,2019-01-16T06:16:37.000Z,-4,
series_a,2019-01-16T06:21:37.000Z,16.1875,
series_b,2019-01-16T06:21:37.000Z,22.75,
series_c,2019-01-16T06:21:37.000Z,83.75,
series_a,2019-01-16T06:26:37.000Z,16.75,
series_b,2019-01-16T06:26:37.000Z,19.9375,
series_c,2019-01-16T06:26:37.000Z,-9.0625,
series_a,2019-01-16T06:31:37.000Z,16.125,
series_b,2019-01-16T06:31:37.000Z,29.5,
series_c,2019-01-16T06:31:37.000Z,-24.6875,
series_a,2019-01-16T06:36:37.000Z,16.9375,
series_b,2019-01-16T06:36:37.000Z,22.625,
series_c,2019-01-16T06:36:37.000Z,-65.0625,
series_a,2019-01-16T06:41:37.000Z,16.9375,
series_b,2019-01-16T06:41:37.000Z,8.875,
series_c,2019-01-16T06:41:37.000Z,114.125,
series_a,2019-01-16T06:46:37.000Z,17.125,
series_b,2019-01-16T06:46:37.000Z,7.0625,
series_c,2019-01-16T06:46:37.000Z,138.25,
series_a,2019-01-16T06:51:37.000Z,17.0625,
series_b,2019-01-16T06:51:37.000Z,28.6875,
series_c,2019-01-16T06:51:37.000Z,230.75,
series_a,2019-01-16T06:56:37.000Z,16.5625,
series_b,2019-01-16T06:56:37.000Z,12.625,
series_c,2019-01-16T06:56:37.000Z,-50.8125,
series_a,2019-01-16T07:01:37.000Z,16.25,
series_b,2019-01-16T07:01:37.000Z,15.6875,
series_c,2019-01-16T07:01:37.000Z,-15.125,
series_a,2019-01-16T07:06:37.000Z,16.25,
series_b,2019-01-16T07:06:37.000Z,10.75,
series_c,2019-01-16T07:06:37.000Z,109.875,
series_a,2019-01-16T07:11:37.000Z,16.5625,
series_b,2019-01-16T07:11:37.000Z,6.9375,
series_c,2019-01-16T07:11:37.000Z,-41.0625,
series_a,2019-01-16T07:16:37.000Z,16.4375,
series_b,2019-01-16T07:16:37.000Z,1.3125,
series_c,2019-01-16T07:16:37.000Z,-77.625,
series_a,2019-01-16T07:21:37.000Z,16.125,
series_b,2019-01-16T07:21:37.000Z,11.25,
series_c,2019-01-16T07:21:37.000Z,-79.125,
series_a,2019-01-16T07:26:37.000Z,16.3125,
series_b,2019-01-16T07:26:37.000Z,37.1875,
series_c,2019-01-16T07:26:37.000Z,-29.6875,
series_a,2019-01-16T07:31:37.000Z,16.4375,
series_b,2019-01-16T07:31:37.000Z,19.25,
series_c,2019-01-16T07:31:37.000Z,149.125,
series_a,2019-01-16T07:36:37.000Z,15.625,
series_b,2019-01-16T07:36:37.000Z,4.1875,
series_c,2019-01-16T07:36:37.000Z,215.8125,
series_a,2019-01-16T07:41:37.000Z,15.75,
series_b,2019-01-16T07:41:37.000Z,18.625,
series_c,2019-01-16T07:41:37.000Z,37.9375,
series_a,2019-01-16T07:46:37.000Z,15.6875,
series_b,2019-01-16T07:46:37.000Z,25.6875,
series_c,2019-01-16T07:46:37.000Z,119.0625,
series_a,2019-01-16T07:51:37.000Z,15.5,
series_b,2019-01-16T07:51:37.000Z,33.6875,
series_c,2019-01-16T07:51:37.000Z,69.625,
series_a,2019-01-16T07:56:37.000Z,15.5625,
series_b,2019-01-16T07:56:37.000Z,28.0625,
series_c,2019-01-16T07:56:37.000Z,63.8125,
series_a,2019-01-16T08:01:37.000Z,15,
series_b,2019-01-16T08:01:37.000Z,12.75,
series_c,2019-01-16T08:01:37.000Z,0.6875,
series_a,2019-01-16T08:06:37.000Z,15.1875,
series_b,2019-01-16T08:06:37.000Z,37.4375,
series_c,2019-01-16T08:06:37.000Z,78.1875,
series_a,2019-01-16T08:11:37.000Z,14.875,
series_b,2019-01-16T08:11:37.000Z,15.625,
series_c,2019-01-16T08:11:37.000Z,-9.6875,
series_a,2019-01-16T08:16:37.000Z,14.9375,
series_b,2019-01-16T08:16:37.000Z,1.25,
series_c,2019-01-16T08:16:37.000Z,-85.8125,
series_a,2019-01-16T08:21:37.000Z,14.6875,
series_b,2019-01-16T08:21:37.000Z,26.4375,
series_c,2019-01-16T08:21:37.000Z,118.6875,
series_a,2019-01-16T08:26:37.000Z,13.75,
series_b,2019-01-16T08:26:37.000Z,3.25,
series_c,2019-01-16T08:26:37.000Z,165.4375,
series_a,2019-01-16T08:31:37.000Z,13.9375,
series_b,2019-01-16T08:31:37.000Z,11.6875,
series_c,2019-01-16T08:31:37.000Z,-95.3125,
series_a,2019-01-16T08:36:37.000Z,13.9375,
series_b,2019-01-16T08:36:37.000Z,-7.4375,
series_c,2019-01-16T08:36:37.000Z,46.5625,
series_a,2019-01-16T08:41:37.000Z,13.75,
series_b,2019-01-16T08:41:37.000Z,27.8125,
series_c,2019-01-16T08:41:37.000Z,-5.8125,
series_a,2019-01-16T08:46:37.000Z,14.25,
series_b,2019-01-16T08:46:37.000Z,12.0625,
series_c,2019-01-16T08:46:37.000Z,-27.375,
series_a,2019-01-16T08:51:37.000Z,13.875,
series_b,2019-01-16T08:51:37.000Z,19.625,
series_c,2019-01-16T08:51:37.000Z,130.625,
series_a,2019-01-16T08:56:37.000Z,13.875,
series_b,2019-01-16T08:56:37.000Z,30.5625,
series_c,2019-01-16T08:56:37.000Z,62.5,
series_a,2019-01-16T09:01:37.000Z,13.625,
series_b,2019-01-16T09:01:37.000Z,18.4375,
series_c,2019-01-16T09:01:37.000Z,60.375,
series_a,2019-01-16T09:06:37.000Z,13.5,
series_b,2019-01-16T09:06:37.000Z,16.125,
series_c,2019-01-16T09:06:37.000Z,-86.0625,
series_a,2019-01-16T09:11:37.000Z,13.4375,
series_b,2019-01-16T09:11:37.000Z,11.1875,
series_c,2019-01-16T09:11:37.000Z,231.4375,
series_a,2019-01-16T09:16:37.000Z,13.5625,
series_b,2019-01-16T09:16:37.000Z,20.25,
series_c,2019-01-16T09:16:37.000Z,-65.8125,
series_a,2019-01-16T09:21:37.000Z,13.25,
series_b,2019-01-16T09:21:37.000Z,26.0625,
series_c,2019-01-16T09:21:37.000Z,-83.5,
series_a,2019-01-16T09:26:37.000Z,13.25,
series_b,2019-01-16T09:26:37.000Z,29.625,
series_c,2019-01-16T09:26:37.000Z,-107,
series_a,2019-01-16T09:31:37.000Z,13.0625,
series_b,2019-01-16T09:31:37.000Z,30.4375,
series_c,2019-01-16T09:31:37.000Z,287.375,
series_a,2019-01-16T09:36:37.000Z,12.75,
series_b,2019-01-16T09:36:37.000Z,6.5625,
series_c,2019-01-16T09:36:37.000Z,-80.1875,
series_a,2019-01-16T09:41:37.000Z,12.875,
series_b,2019-01-16T09:41:37.000Z,23.9375,
series_c,2019-01-16T09:41:37.000Z,128.0625,
series_a,2019-01-16T09:46:37.000Z,12.8125,
series_b,2019-01-16T09:46:37.000Z,-3.125,
series_c,2019-01-16T09:46:37.000Z,-173.0625,
series_a,2019-01-16T09:51:37.000Z,12.75,
series_b,2019-01-16T09:51:37.000Z,24.1875,
series_c,2019-01-16T09:51:37.000Z,-151.25,
series_a,2019-01-16T09:56:37.000Z,12.4375,
series_b,2019-01-16T09:56:37.000Z,18.875,
series_c,2019-01-16T09:56:37.000Z,83.75,
series_a,2019-01-16T10:01:37.000Z,12.1875,
series_b,2019-01-16T10:01:37.000Z,14.9375,
series_c,2019-01-16T10:01:37.000Z,106.375,
series_a,2019-01-16T10:06:37.000Z,11.9375,
series_b,2019-01-16T10:06:37.000Z,11.1875,
series_c,2019-01-16T10:06:37.000Z,83.4375,
series_a,2019-01-16T10:11:37.000Z,11.875,
series_b,2019-01-16T10:11:37.000Z,5.5625,
series_c,2019-01-16T10:11:37.000Z,-39.6875,
series_a,2019-01-16T10:16:37.000Z,11.25,
series_b,2019-01-16T10:16:37.000Z,24.875,
series_c,2019-01-16T10:16:37.000Z,135.25,
series_a,2019-01-16T10:21:37.000Z,10.625,
series_b,2019-01-16T10:21:37.000Z,0,
series_c,2019-01-16T10:21:37.000Z,-33.75,
series_a,2019-01-16T10:26:37.000Z,10.9375,
series_b,2019-01-16T10:26:37.000Z,19.4375,
series_c,2019-01-16T10:26:37.000Z,11.5,
series_a,2019-01-16T10:31:37.000Z,11.125,
series_b,2019-01-16T10:31:37.000Z,10.3125,
series_c,2019-01-16T10:31:37.000Z,169.375,
series_a,2019-01-16T10:36:37.000Z,10.6875,
series_b,2019-01-16T10:36:37.000Z,22.5625,
series_c,2019-01-16T10:36:37.000Z,57.0625,
series_a,2019-01-16T10:41:37.000Z,10.875,
series_b,2019-01-16T10:41:37.000Z,24.875,
series_c,2019-01-16T10:41:37.000Z,148.875,
series_a,2019-01-16T10:46:37.000Z,11.0625,
series_b,2019-01-16T10:46:37.000Z,10.1875,
series_c,2019-01-16T10:46:37.000Z,67.0625,
series_a,2019-01-16T10:51:37.000Z,11.1875,
series_b,2019-01-16T10:51:37.000Z,25.3125,
series_c,2019-01-16T10:51:37.000Z,21.75,
series_a,2019-01-16T10:56:37.000Z,11,
series_b,2019-01-16T10:56:37.000Z,12.5,
series_c,2019-01-16T10:56:37.000Z,-22.625,
series_a,2019-01-16T11:01:37.000Z,11.0625,
series_b,2019-01-16T11:01:37.000Z,-1.8125,
series_c,2019-01-16T11:01:37.000Z,193.4375,
series_a,2019-01-16T11:06:37.000Z,19.125,
series_b,2019-01-16T11:06:37.000Z,7.125,
series_c,2019-01-16T11:06:37.000Z,25.125,
series_a,2019-01-16T11:11:37.000Z,62.625,bar
series_b,2019-01-16T11:11:37.000Z,11.3125,
series_c,2019-01-16T11:11:37.000Z,22.125,
series_a,2019-01-16T11:16:37.000Z,73.5,bar
series_b,2019-01-16T11:16:37.000Z,37.5625,
series_c,2019-01-16T11:16:37.000Z,130,
series_a,2019-01-16T11:21:37.000Z,82.0625,bar
series_b,2019-01-16T11:21:37.000Z,5.75,
series_c,2019-01-16T11:21:37.000Z,25.5625,
series_a,2019-01-16T11:26:37.000Z,100.6875,bar
series_b,2019-01-16T11:26:37.000Z,13.5625,
series_c,2019-01-16T11:26:37.000Z,-23.5625,
series_a,2019-01-16T11:31:37.000Z,118.3125,bar
series_b,2019-01-16T11:31:37.000Z,18.625,
series_c,2019-01-16T11:31:37.000Z,79,
series_a,2019-01-16T11:36:37.000Z,97.4375,bar
series_b,2019-01-16T11:36:37.000Z,5.25,
series_c,2019-01-16T11:36:37.000Z,185.8125,
series_a,2019-01-16T11:41:37.000Z,139.5625,bar
series_b,2019-01-16T11:41:37.000Z,14.0625,
series_c,2019-01-16T11:41:37.000Z,84.4375,
series_a,2019-01-16T11:46:37.000Z,127.3125,bar
series_b,2019-01-16T11:46:37.000Z,26.875,
series_c,2019-01-16T11:46:37.000Z,-12.8125,
series_a,2019-01-16T11:51:37.000Z,110.3125,bar
series_b,2019-01-16T11:51:37.000Z,-3,
series_c,2019-01-16T11:51:37.000Z,50.1875,
series_a,2019-01-16T11:56:37.000Z,105.875,bar
series_b,2019-01-16T11:56:37.000Z,18.1875,
series_c,2019-01-16T11:56:37.000Z,132,
series_a,2019-01-16T12:01:37.000Z,99.625,bar
series_b,2019-01-16T12:01:37.000Z,36.8125,
series_c,2019-01-16T12:01:37.000Z,-27.1875,
series_a,2019-01-16T12:06:37.000Z,107.375,bar
series_b,2019-01-16T12:06:37.000Z,8.75,
series_c,2019-01-16T12:06:37.000Z,-56.5,
series_a,2019-01-16T12:11:37.000Z,102.9375,bar
series_b,2019-01-16T12:11:37.000Z,21.875,
series_c,2019-01-16T12:11:37.000Z,55.4375,
series_a,2019-01-16T12:16:37.000Z,99.875,bar
series_b,2019-01-16T12:16:37.000Z,2.875,
series_c,2019-01-16T12:16:37.000Z,57.125,
series_a,2019-01-16T12:21:37.000Z,103.5625,bar
series_b,2019-01-16T12:21:37.000Z,22.8125,
series_c,2019-01-16T12:21:37.000Z,0.0625,
series_a,2019-01-16T12:26:37.000Z,103.1875,bar
series_b,2019-01-16T12:26:37.000Z,9.8125,
series_c,2019-01-16T12:26:37.000Z,36.0625,
series_a,2019-01-16T12:31:37.000Z,100.9375,bar
series_b,2019-01-16T12:31:37.000Z,5.875,
series_c,2019-01-16T12:31:37.000Z,-55.1875,
series_a,2019-01-16T12:36:37.000Z,93.4375,bar
series_b,2019-01-16T12:36:37.000Z,-5.9375,
series_c,2019-01-16T12:36:37.000Z,-22.4375,
series_a,2019-01-16T12:41:37.000Z,86.9375,bar
series_b,2019-01-16T12:41:37.000Z,8.875,
series_c,2019-01-16T12:41:37.000Z,49.25,
series_a,2019-01-16T12:46:37.000Z,78.875,bar
series_b,2019-01-16T12:46:37.000Z,13.6875,
series_c,2019-01-16T12:46:37.000Z,89.8125,
series_a,2019-01-16T12:51:37.000Z,72.3125,bar
series_b,2019-01-16T12:51:37.000Z,9.4375,
series_c,2019-01-16T12:51:37.000Z,-104.1875,
series_a,2019-01-16T12:56:37.000Z,68.0625,bar
series_b,2019-01-16T12:56:37.000Z,8.375,
series_c,2019-01-16T12:56:37.000Z,-31.3125,
series_a,2019-01-16T13:01:37.000Z,63.625,bar
series_b,2019-01-16T13:01:37.000Z,11.4375,
series_c,2019-01-16T13:01:37.000Z,-58.3125,
series_a,2019-01-16T13:06:37.000Z,61.1875,bar
series_b,2019-01-16T13:06:37.000Z,6.9375,
series_c,2019-01-16T13:06:37.000Z,-226.3125,
series_a,2019-01-16T13:11:37.000Z,57.8125,bar
series_b,2019-01-16T13:11:37.000Z,-3.3125,
series_c,2019-01-16T13:11:37.000Z,-54.125,
series_a,2019-01-16T13:16:37.000Z,54.1875,bar
series_b,2019-01-16T13:16:37.000Z,11.5,
series_c,2019-01-16T13:16:37.000Z,-87.25,
series_a,2019-01-16T13:21:37.000Z,53.375,bar
series_b,2019-01-16T13:21:37.000Z,9.625,
series_c,2019-01-16T13:21:37.000Z,-34.375,
series_a,2019-01-16T13:26:37.000Z,50.625,bar
series_b,2019-01-16T13:26:37.000Z,15.9375,
series_c,2019-01-16T13:26:37.000Z,-179.5,
series_a,2019-01-16T13:31:37.000Z,47.8125,
series_b,2019-01-16T13:31:37.000Z,2.4375,
series_c,2019-01-16T13:31:37.000Z,110.6875,
series_a,2019-01-16T13:36:37.000Z,44.875,
series_b,2019-01-16T13:36:37.000Z,7.4375,
series_c,2019-01-16T13:36:37.000Z,57.5,
series_a,2019-01-16T13:41:37.000Z,43.375,
series_b,2019-01-16T13:41:37.000Z,18.125,
series_c,2019-01-16T13:41:37.000Z,134.625,
series_a,2019-01-16T13:46:37.000Z,40.875,
series_b,2019-01-16T13:46:37.000Z,7.8125,
series_c,2019-01-16T13:46:37.000Z,-117.625,
series_a,2019-01-16T13:51:37.000Z,38.5625,
series_b,2019-01-16T13:51:37.000Z,-7.9375,
series_c,2019-01-16T13:51:37.000Z,178.375,
series_a,2019-01-16T13:56:37.000Z,36.6875,
series_b,2019-01-16T13:56:37.000Z,11.25,
series_c,2019-01-16T13:56:37.000Z,102.6875,
series_a,2019-01-16T14:01:37.000Z,36.75,
series_b,2019-01-16T14:01:37.000Z,4.25,
series_c,2019-01-16T14:01:37.000Z,-95.0625,
series_a,2019-01-16T14:06:37.000Z,35.5625,
series_b,2019-01-16T14:06:37.000Z,24.3125,
series_c,2019-01-16T14:06:37.000Z,92.0625,
series_a,2019-01-16T14:11:37.000Z,34.5,
series_b,2019-01-16T14:11:37.000Z,19.75,
series_c,2019-01-16T14:11:37.000Z,-40.6875,
series_a,2019-01-16T14:16:37.000Z,33.3125,
series_b,2019-01-16T14:16:37.000Z,9.5,
series_c,2019-01-16T14:16:37.000Z,-42.9375,
series_a,2019-01-16T14:21:37.000Z,33.3125,
series_b,2019-01-16T14:21:37.000Z,9.5625,
series_c,2019-01-16T14:21:37.000Z,-24.9375,
series_a,2019-01-16T14:26:37.000Z,32.25,
series_b,2019-01-16T14:26:37.000Z,6.5625,
series_c,2019-01-16T14:26:37.000Z,17.9375,
series_a,2019-01-16T14:31:37.000Z,30.625,
series_b,2019-01-16T14:31:37.000Z,19.375,
series_c,2019-01-16T14:31:37.000Z,-77.375,
series_a,2019-01-16T14:36:37.000Z,31.125,
series_b,2019-01-16T14:36:37.000Z,24.8125,
series_c,2019-01-16T14:36:37.000Z,-70.1875,
series_a,2019-01-16T14:41:37.000Z,30.25,
series_b,2019-01-16T14:41:37.000Z,8.125,
series_c,2019-01-16T14:41:37.000Z,-56.375,
series_a,2019-01-16T14:46:37.000Z,30.5,
series_b,2019-01-16T14:46:37.000Z,9.6875,
series_c,2019-01-16T14:46:37.000Z,5.75,
series_a,2019-01-16T14:51:37.000Z,29.25,
series_b,2019-01-16T14:51:37.000Z,6.625,
series_c,2019-01-16T14:51:37.000Z,-42.6875,
series_a,2019-01-16T14:56:37.000Z,28.8125,
series_b,2019-01-16T14:56:37.000Z,6.625,
series_c,2019-01-16T14:56:37.000Z,42.3125,
series_a,2019-01-16T15:01:37.000Z,26.25,
series_b,2019-01-16T15:01:37.000Z,22.375,
series_c,2019-01-16T15:01:37.000Z,-85.3125,
series_a,2019-01-16T15:06:37.000Z,25.125,
series_b,2019-01-16T15:06:37.000Z,3.375,
series_c,2019-01-16T15:06:37.000Z,-122,
series_a,2019-01-16T15:11:37.000Z,25.1875,
series_b,2019-01-16T15:11:37.000Z,16.1875,
series_c,2019-01-16T15:11:37.000Z,142.875,
series_a,2019-01-16T15:16:37.000Z,24.5625,
series_b,2019-01-16T15:16:37.000Z,12,
series_c,2019-01-16T15:16:37.000Z,-77.0625,
series_a,2019-01-16T15:21:37.000Z,23.875,
series_b,2019-01-16T15:21:37.000Z,21.5,
series_c,2019-01-16T15:21:37.000Z,-51.1875,
series_a,2019-01-16T15:26:37.000Z,23.8125,
series_b,2019-01-16T15:26:37.000Z,4.8125,
series_c,2019-01-16T15:26:37.000Z,-49.4375,
series_a,2019-01-16T15:31:37.000Z,22.8125,
series_b,2019-01-16T15:31:37.000Z,17.875,
series_c,2019-01-16T15:31:37.000Z,-45.125,
series_a,2019-01-16T15:36:37.000Z,22.5,
series_b,2019-01-16T15:36:37.000Z,8.4375,
series_c,2019-01-16T15:36:37.000Z,-58,
series_a,2019-01-16T15:41:37.000Z,22.875,
series_b,2019-01-16T15:41:37.000Z,18.4375,
series_c,2019-01-16T15:41:37.000Z,128.1875,
series_a,2019-01-16T15:46:37.000Z,22.375,
series_b,2019-01-16T15:46:37.000Z,10,
series_c,2019-01-16T15:46:37.000Z,60.1875,
series_a,2019-01-16T15:51:37.000Z,22.25,
series_b,2019-01-16T15:51:37.000Z,18.5,
series_c,2019-01-16T15:51:37.000Z,-183.3125,
series_a,2019-01-16T15:56:37.000Z,23.5625,
series_b,2019-01-16T15:56:37.000Z,21.3125,
series_c,2019-01-16T15:56:37.000Z,-54.125,
series_a,2019-01-16T16:01:37.000Z,21.5625,
series_b,2019-01-16T16:01:37.000Z,12.3125,
series_c,2019-01-16T16:01:37.000Z,39,
series_a,2019-01-16T16:06:37.000Z,22,
series_b,2019-01-16T16:06:37.000Z,-7.75,
series_c,2019-01-16T16:06:37.000Z,-74.3125,
series_a,2019-01-16T16:11:37.000Z,22.375,
series_b,2019-01-16T16:11:37.000Z,12.9375,
series_c,2019-01-16T16:11:37.000Z,137.0625,
series_a,2019-01-16T16:16:37.000Z,23.1875,
series_b,2019-01-16T16:16:37.000Z,-3.875,
series_c,2019-01-16T16:16:37.000Z,-127.0625,
series_a,2019-01-16T16:21:37.000Z,22.875,
series_b,2019-01-16T16:21:37.000Z,11.8125,
series_c,2019-01-16T16:21:37.000Z,2.6875,
series_a,2019-01-16T16:26:37.000Z,23.75,
series_b,2019-01-16T16:26:37.000Z,2.8125,
series_c,2019-01-16T16:26:37.000Z,80.125,
series_a,2019-01-16T16:31:37.000Z,24.8125,
series_b,2019-01-16T16:31:37.000Z,6.875,
series_c,2019-01-16T16:31:37.000Z,-81,
series_a,2019-01-16T16:36:37.000Z,25.4375,
series_b,2019-01-16T16:36:37.000Z,32.75,
series_c,2019-01-16T16:36:37.000Z,-98.375,
series_a,2019-01-16T16:41:37.000Z,25.8125,
series_b,2019-01-16T16:41:37.000Z,13.6875,
series_c,2019-01-16T16:41:37.000Z,-44.1875,
series_a,2019-01-16T16:46:37.000Z,26.1875,
series_b,2019-01-16T16:46:37.000Z,-6.5,
series_c,2019-01-16T16:46:37.000Z,131.25,
series_a,2019-01-16T16:51:37.000Z,25.9375,
series_b,2019-01-16T16:51:37.000Z,10.6875,
series_c,2019-01-16T16:51:37.000Z,-29.9375,
series_a,2019-01-16T16:56:37.000Z,25.5,
series_b,2019-01-16T16:56:37.000Z,-6.4375,
series_c,2019-01-16T16:56:37.000Z,94.8125,
series_a,2019-01-16T17:01:37.000Z,25.3125,
series_b,2019-01-16T17:01:37.000Z,15.8125,
series_c,2019-01-16T17:01:37.000Z,-128.75,
series_a,2019-01-16T17:06:37.000Z,24.5,
series_b,2019-01-16T17:06:37.000Z,7.0625,
series_c,2019-01-16T17:06:37.000Z,88.1875,
series_a,2019-01-16T17:11:37.000Z,24.3125,
series_b,2019-01-16T17:11:37.000Z,15.0625,
series_c,2019-01-16T17:11:37.000Z,86.875,
series_a,2019-01-16T17:16:37.000Z,25.375,
series_b,2019-01-16T17:16:37.000Z,20.0625,
series_c,2019-01-16T17:16:37.000Z,90.8125,
series_a,2019-01-16T17:21:37.000Z,25.5625,
series_b,2019-01-16T17:21:37.000Z,25.25,
series_c,2019-01-16T17:21:37.000Z,12.3125,
series_a,2019-01-16T17:26:37.000Z,24.8125,
series_b,2019-01-16T17:26:37.000Z,62.5625,biz
series_c,2019-01-16T17:26:37.000Z,226,
series_a,2019-01-16T17:31:37.000Z,25.9375,
series_b,2019-01-16T17:31:37.000Z,71.5625,biz
series_c,2019-01-16T17:31:37.000Z,112.8125,
series_a,2019-01-16T17:36:37.000Z,25.5625,
series_b,2019-01-16T17:36:37.000Z,81.6875,biz
series_c,2019-01-16T17:36:37.000Z,-101.375,
series_a,2019-01-16T17:41:37.000Z,26,
series_b,2019-01-16T17:41:37.000Z,119.75,biz
series_c,2019-01-16T17:41:37.000Z,-145.75,
series_a,2019-01-16T17:46:37.000Z,24.875,
series_b,2019-01-16T17:46:37.000Z,123.5,biz
series_c,2019-01-16T17:46:37.000Z,-56.25,
series_a,2019-01-16T17:51:37.000Z,24.1875,
series_b,2019-01-16T17:51:37.000Z,124.3125,biz
series_c,2019-01-16T17:51:37.000Z,-74.6875,
series_a,2019-01-16T17:56:37.000Z,24.5625,
series_b,2019-01-16T17:56:37.000Z,92.8125,biz
series_c,2019-01-16T17:56:37.000Z,129.875,
series_a,2019-01-16T18:01:37.000Z,25.0625,
series_b,2019-01-16T18:01:37.000Z,90.375,biz
series_c,2019-01-16T18:01:37.000Z,178.5625,
series_a,2019-01-16T18:06:37.000Z,25.25,
series_b,2019-01-16T18:06:37.000Z,98.3125,biz
series_c,2019-01-16T18:06:37.000Z,-7.4375,
series_a,2019-01-16T18:11:37.000Z,25.0625,
series_b,2019-01-16T18:11:37.000Z,93.625,biz
series_c,2019-01-16T18:11:37.000Z,-2.3125,
series_a,2019-01-16T18:16:37.000Z,24.8125,
series_b,2019-01-16T18:16:37.000Z,91.625,biz
series_c,2019-01-16T18:16:37.000Z,145.5625,
series_a,2019-01-16T18:21:37.000Z,25.375,
series_b,2019-01-16T18:21:37.000Z,133,biz
series_c,2019-01-16T18:21:37.000Z,-53.125,
series_a,2019-01-16T18:26:37.000Z,25.1875,
series_b,2019-01-16T18:26:37.000Z,99.9375,biz
series_c,2019-01-16T18:26:37.000Z,104.5,
series_a,2019-01-16T18:31:37.000Z,24.3125,
series_b,2019-01-16T18:31:37.000Z,110.1875,biz
series_c,2019-01-16T18:31:37.000Z,-75.75,
series_a,2019-01-16T18:36:37.000Z,24,
series_b,2019-01-16T18:36:37.000Z,121.5,biz
series_c,2019-01-16T18:36:37.000Z,-70.5,
series_a,2019-01-16T18:41:37.000Z,24.125,
series_b,2019-01-16T18:41:37.000Z,111.1875,biz
series_c,2019-01-16T18:41:37.000Z,108.25,
series_a,2019-01-16T18:46:37.000Z,24.375,
series_b,2019-01-16T18:46:37.000Z,112.625,biz
series_c,2019-01-16T18:46:37.000Z,115.3125,
series_a,2019-01-16T18:51:37.000Z,23.4375,
series_b,2019-01-16T18:51:37.000Z,73.875,biz
series_c,2019-01-16T18:51:37.000Z,5.375,
series_a,2019-01-16T18:56:37.000Z,23.75,
series_b,2019-01-16T18:56:37.000Z,97.75,biz
series_c,2019-01-16T18:56:37.000Z,51.125,
series_a,2019-01-16T19:01:37.000Z,24.1875,
series_b,2019-01-16T19:01:37.000Z,83.625,biz
series_c,2019-01-16T19:01:37.000Z,-46.6875,
series_a,2019-01-16T19:06:37.000Z,24.375,
series_b,2019-01-16T19:06:37.000Z,71.8125,biz
series_c,2019-01-16T19:06:37.000Z,48.3125,
series_a,2019-01-16T19:11:37.000Z,25,
series_b,2019-01-16T19:11:37.000Z,74.125,biz
series_c,2019-01-16T19:11:37.000Z,-53.75,
series_a,2019-01-16T19:16:37.000Z,23.5625,
series_b,2019-01-16T19:16:37.000Z,76.3125,biz
series_c,2019-01-16T19:16:37.000Z,104.125,
series_a,2019-01-16T19:21:37.000Z,23.25,
series_b,2019-01-16T19:21:37.000Z,71.8125,biz
series_c,2019-01-16T19:21:37.000Z,-2.8125,
series_a,2019-01-16T19:26:37.000Z,23.1875,
series_b,2019-01-16T19:26:37.000Z,68.25,biz
series_c,2019-01-16T19:26:37.000Z,-79.75,
series_a,2019-01-16T19:31:37.000Z,23.1875,
series_b,2019-01-16T19:31:37.000Z,56.0625,
series_c,2019-01-16T19:31:37.000Z,75.5625,
series_a,2019-01-16T19:36:37.000Z,22.1875,
series_b,2019-01-16T19:36:37.000Z,42.6875,
series_c,2019-01-16T19:36:37.000Z,-224.75,
series_a,2019-01-16T19:41:37.000Z,21.8125,
series_b,2019-01-16T19:41:37.000Z,24,
series_c,2019-01-16T19:41:37.000Z,-120.75,
series_a,2019-01-16T19:46:37.000Z,21.75,
series_b,2019-01-16T19:46:37.000Z,53.375,
series_c,2019-01-16T19:46:37.000Z,38.5625,
series_a,2019-01-16T19:51:37.000Z,21.125,
series_b,2019-01-16T19:51:37.000Z,36.875,
series_c,2019-01-16T19:51:37.000Z,45.1875,
series_a,2019-01-16T19:56:37.000Z,20.125,
series_b,2019-01-16T19:56:37.000Z,40.5625,
series_c,2019-01-16T19:56:37.000Z,-207.5,
series_a,2019-01-16T20:01:37.000Z,20,
series_b,2019-01-16T20:01:37.000Z,47.4375,
series_c,2019-01-16T20:01:37.000Z,-82.875,
series_a,2019-01-16T20:06:37.000Z,20.0625,
series_b,2019-01-16T20:06:37.000Z,32.5625,
series_c,2019-01-16T20:06:37.000Z,84.3125,
series_a,2019-01-16T20:11:37.000Z,19.5625,
series_b,2019-01-16T20:11:37.000Z,49,
series_c,2019-01-16T20:11:37.000Z,133.375,
series_a,2019-01-16T20:16:37.000Z,19.3125,
series_b,2019-01-16T20:16:37.000Z,45.25,
series_c,2019-01-16T20:16:37.000Z,-20.8125,
series_a,2019-01-16T20:21:37.000Z,18.9375,
series_b,2019-01-16T20:21:37.000Z,16.125,
series_c,2019-01-16T20:21:37.000Z,-126.625,
series_a,2019-01-16T20:26:37.000Z,18.625,
series_b,2019-01-16T20:26:37.000Z,45.875,
